x,y,nettoyage
992,9162,paul
4689,8086,paul
5403,4460,paul
7259,5542,paul
4286,4,paul
3045,8314,paul
7570,7161,paul
6642,2870,paul
3954,4375,paul
6875,1351,paul
7808,9140,paul
4664,5410,paul
9927,8158,paul
416,721,paul
6283,429,paul
8803,9176,paul
8414,9364,paul
21,7776,paul
5004,1802,paul
7266,7810,paul
1424,9327,paul
7329,5126,paul
4361,4096,paul
5321,4892,paul
890,7407,paul
6879,9764,paul
8849,1829,paul
3262,4619,paul
4162,6367,paul
9714,7232,paul
4480,755,paul
3611,7247,paul
5430,634,paul
2463,738,paul
6138,1135,paul
744,6040,paul
7280,3628,paul
7734,3081,paul
9881,4901,paul
3346,2253,paul
5431,4656,paul
2053,8158,paul
3044,9536,paul
3720,1942,paul
8479,690,paul
777,6833,paul
5966,2950,paul
668,5614,paul
9905,3393,paul
7773,7065,paul
308,5981,paul
5265,809,paul
1742,9326,paul
6345,3885,paul
1615,7824,paul
6450,969,paul
7086,9518,paul
8616,9447,paul
8055,749,paul
635,9530,paul
8209,6585,paul
8709,6871,paul
2362,1342,paul
3703,29,paul
7739,6784,paul
5999,7570,paul
268,287,paul
7074,6138,paul
1009,1719,paul
8020,8002,paul
3403,5631,paul
9072,399,paul
9899,7267,paul
1740,5846,paul
7712,7068,paul
5828,2211,paul
3592,9704,paul
9907,1200,paul
6008,5296,paul
9146,1782,paul
1168,6852,paul
2116,3393,jules
3200,7931,paul
2711,7474,paul
7201,9481,paul
7583,4150,paul
2264,1278,paul
3005,4659,paul
2143,2708,jules
2834,6009,paul
4623,6135,paul
9899,6341,paul
6623,5461,paul
6901,3190,paul
1331,965,paul
7685,1020,paul
3106,6589,paul
4658,9246,paul
9816,7740,paul
33,6297,paul
5365,477,paul
3252,2213,paul
7464,563,paul
8833,3513,paul
799,4487,paul
8638,7246,paul
7203,1956,paul
9911,5533,paul
9039,3389,paul
1712,9180,paul
7460,9425,paul
7594,5224,paul
7410,2434,paul
9798,3377,paul
6936,9196,paul
724,7992,paul
7035,2493,paul
1052,9255,paul
3050,3102,paul
7068,3838,paul
115,7884,paul
9633,7632,paul
1125,1102,jules
285,7541,paul
667,2210,paul
6544,4592,paul
4978,4740,paul
3944,7930,paul
7751,6497,paul
9348,1986,paul
122,9240,paul
9693,8851,paul
7756,7100,paul
6257,4269,paul
2504,7665,paul
8309,2065,paul
5536,9353,paul
5327,6735,paul
8515,9754,paul
6354,6309,paul
740,1826,paul
316,8180,paul
4108,3729,paul
7051,8866,paul
4435,9722,paul
8367,2127,paul
2290,4824,paul
8950,4168,paul
2814,1303,paul
6485,9623,paul
9403,8580,paul
9504,9157,paul
2892,2125,jules
4810,6337,paul
1016,3279,jules
2628,4001,paul
943,8399,paul
793,9623,paul
1158,3857,jules
1918,5302,paul
3372,254,paul
560,5665,paul
25,5092,paul
7785,2566,paul
3328,6075,paul
9697,4489,paul
2589,6675,paul
8647,9886,paul
8969,7722,paul
4432,648,paul
7365,6824,paul
5266,2308,paul
1565,2676,jules
8008,5469,paul
8567,5167,paul
8063,7391,paul
5124,7328,paul
7701,5992,paul
9604,2985,paul
7857,6239,paul
1064,2515,jules
4954,7755,paul
4374,535,paul
4697,1454,paul
5944,1031,paul
6551,5910,paul
8544,4523,paul
2904,7975,paul
4934,8456,paul
703,9827,paul
9299,3638,paul
5849,4591,paul
2838,976,paul
4106,1659,paul
3851,2830,paul
50,7498,paul
7144,1176,paul
9461,438,paul
3731,5394,paul
4037,6898,paul
5897,1077,paul
492,9765,paul
3135,8783,paul
6502,2877,paul
7314,4512,paul
7665,1063,paul
3480,4765,paul
9944,6449,paul
2963,4246,paul
5517,7622,paul
4411,5274,paul
6572,7029,paul
8005,7520,paul
2091,9915,paul
1332,8880,paul
5076,7650,paul
2935,3137,jules
1830,8827,paul
586,8272,paul
3000,6235,paul
4911,2335,paul
8225,4261,paul
1657,3688,jules
6684,5634,paul
3492,9555,paul
9843,3751,paul
9289,4131,paul
8814,869,paul
3843,1676,paul
7371,9984,paul
4675,2997,paul
1521,1023,paul
2030,937,paul
7823,6846,paul
4832,6593,paul
7444,1831,paul
5762,2033,paul
5461,4845,paul
9924,4763,paul
1209,4585,jules
3352,4714,paul
9375,9136,paul
4437,1489,paul
6159,6055,paul
4691,5277,paul
5121,2121,paul
6202,5873,paul
9996,2020,paul
3172,8166,paul
986,2190,paul
2875,5664,paul
6882,7554,paul
4064,5300,paul
5884,6237,paul
5646,7348,paul
3428,9031,paul
2833,9639,paul
3707,2030,paul
9925,8906,paul
7093,1092,paul
7282,1028,paul
7839,9284,paul
7983,3290,paul
9607,9499,paul
999,3556,paul
8368,1411,paul
8624,7524,paul
4625,1782,paul
3782,110,paul
5867,527,paul
789,9610,paul
5503,4680,paul
1021,4483,paul
1075,289,paul
8743,7071,paul
8848,937,paul
8013,1075,paul
924,3503,jules
1755,3660,jules
7517,3877,paul
4759,9487,paul
9642,2380,paul
1046,8340,paul
4175,9961,paul
7747,5507,paul
7353,1150,paul
8371,3119,paul
4770,4657,paul
468,5596,paul
1027,9495,paul
6103,1534,paul
2123,5934,paul
8611,8995,paul
1472,4661,paul
2874,5573,paul
8970,940,paul
403,9816,paul
4837,631,paul
5377,8489,paul
2987,7436,paul
3412,526,paul
571,2984,paul
6092,4270,paul
7114,1514,paul
2246,7438,paul
8949,9633,paul
2504,9948,paul
4099,4610,paul
9460,3692,paul
2846,3232,jules
9126,2355,paul
1562,7974,paul
9485,9872,paul
940,5941,paul
5503,2828,paul
8362,158,paul
1548,5531,paul
6259,1121,paul
1964,8627,paul
5398,8669,paul
393,66,paul
1007,3901,jules
5890,9131,paul
2719,1363,paul
1914,175,paul
6394,528,paul
8816,5963,paul
9242,8057,paul
8478,4921,paul
111,4288,paul
1162,6663,paul
5262,379,paul
740,4459,paul
8016,8273,paul
5056,5643,paul
7721,4420,paul
5728,8665,paul
2996,8437,paul
6399,9129,paul
4069,4155,paul
8972,6331,paul
1711,3091,jules
9259,7327,paul
7132,7179,paul
5270,6511,paul
3823,1655,paul
7274,9743,paul
9820,9057,paul
3925,9516,paul
302,4125,paul
5114,4951,paul
2275,6058,paul
4243,7876,paul
7991,1921,paul
8598,6800,paul
9372,1727,paul
8668,1611,paul
6553,2483,paul
4304,423,paul
3576,1670,paul
4135,5569,paul
4085,1776,paul
2548,9307,paul
8083,8276,paul
4986,6873,paul
4105,4909,paul
2786,9364,paul
7287,6127,paul
5888,2251,paul
6163,2190,paul
8982,9247,paul
696,3584,paul
8586,8789,paul
661,8730,paul
8405,6233,paul
130,1897,paul
1455,4575,jules
2134,9559,paul
3413,1504,paul
1558,6245,paul
5630,6012,paul
5327,6240,paul
650,9251,paul
2111,7360,paul
9031,1676,paul
2403,9683,paul
1935,9349,paul
7659,9274,paul
3055,7165,paul
3375,6352,paul
2693,3780,paul
6910,2245,paul
9401,5824,paul
2001,2240,jules
3537,1432,paul
4068,9699,paul
1907,8469,paul
3946,4340,paul
9631,6286,paul
5157,5950,paul
3044,9901,paul
6654,3487,paul
410,1806,paul
6168,4762,paul
2507,1065,paul
483,8966,paul
3893,6170,paul
3319,8793,paul
7490,726,paul
3615,1207,paul
3756,7333,paul
3135,4771,paul
1542,2076,paul
9542,7907,paul
4992,6492,paul
2354,5374,paul
356,4845,paul
4253,9078,paul
5906,6832,paul
6761,7383,paul
8143,998,paul
2090,80,paul
6150,7983,paul
4043,2300,paul
3366,5993,paul
4245,9079,paul
5389,5266,paul
353,3500,paul
2013,1001,paul
8565,583,paul
9912,8204,paul
5013,7904,paul
7492,6262,paul
3676,1459,paul
6430,8387,paul
3020,6258,paul
2865,988,paul
1786,2944,jules
5399,2692,paul
8234,8067,paul
5501,1427,paul
1000,988,paul
4456,789,paul
7587,7438,paul
4939,5861,paul
4459,1023,paul
7776,8128,paul
5183,4272,paul
914,9552,paul
9498,4026,paul
7725,6325,paul
1519,2721,jules
2768,7592,paul
9664,9199,paul
7416,4523,paul
7975,8193,paul
4310,4054,paul
2477,8059,paul
5805,764,paul
5309,2775,paul
8710,6841,paul
3471,2235,paul
5377,960,paul
6072,2276,paul
6375,62,paul
4174,1160,paul
8838,3054,paul
1816,9481,paul
2325,4928,paul
5267,41,paul
8139,8193,paul
4746,6691,paul
2008,1959,jules
9377,5964,paul
574,7659,paul
4627,9665,paul
3150,4637,paul
2723,1123,paul
1013,1815,jules
7019,8283,paul
1277,9967,paul
9517,2453,paul
6910,877,paul
4449,3327,paul
2274,6400,paul
6320,9184,paul
6074,5745,paul
9124,4858,paul
8575,1381,paul
8687,390,paul
4101,1045,paul
3430,5041,paul
6623,1759,paul
2330,37,paul
2858,2371,paul
1490,2275,jules
9521,9863,paul
1534,4267,paul
3777,3809,paul
3166,1706,paul
2328,6757,paul
4323,8183,paul
274,7087,paul
73,681,paul
8512,9555,paul
9224,9532,paul
2794,7203,paul
5547,3841,paul
8740,9190,paul
5092,6186,paul
9859,2809,paul
2619,1200,paul
9642,2582,paul
130,8247,paul
8659,6986,paul
4089,3707,paul
2898,6213,paul
6788,6498,paul
3180,4879,paul
4747,5599,paul
7536,4671,paul
5948,2320,paul
3738,8819,paul
6147,5455,paul
4294,2355,paul
1326,1362,paul
5661,4478,paul
8904,751,paul
6275,1439,paul
8315,9778,paul
896,7147,paul
3824,9007,paul
1238,9062,paul
5447,3502,paul
8855,6753,paul
3874,2937,paul
853,2081,paul
4161,6148,paul
9405,252,paul
9984,9233,paul
9585,856,paul
3447,7973,paul
2927,8203,paul
4132,2185,paul
4541,138,paul
2010,4330,jules
7935,3262,paul
6411,3141,paul
4253,1428,paul
2040,1240,paul
1580,7900,paul
3574,93,paul
6591,7623,paul
638,1496,paul
2563,6879,paul
7494,6673,paul
7562,7302,paul
1299,6611,paul
8166,1818,paul
7782,7305,paul
2112,9868,paul
2211,425,paul
8083,9633,paul
2138,6070,paul
457,9678,paul
5364,5143,paul
2866,127,paul
5787,7232,paul
8245,8648,paul
7961,8889,paul
3343,2910,paul
1681,5336,paul
6791,4836,paul
2773,5534,paul
5825,8921,paul
5519,3216,paul
8442,6718,paul
333,2674,paul
4708,8895,paul
9648,1568,paul
413,3606,paul
8868,410,paul
9642,2019,paul
7090,6566,paul
321,6232,paul
1844,1018,paul
844,8259,paul
4314,5972,paul
3929,1960,paul
5080,3519,paul
6124,2508,paul
4109,615,paul
277,7882,paul
8781,4090,paul
6119,8994,paul
9496,6287,paul
5630,2121,paul
956,9604,paul
1988,6782,paul
4744,5677,paul
4718,6442,paul
7739,8035,paul
7807,2248,paul
5828,4738,paul
7746,4224,paul
696,1921,paul
7179,3884,paul
1243,2319,jules
4663,2426,paul
4833,8270,paul
2105,9410,paul
5429,9055,paul
1711,2838,paul
2241,5807,paul
4837,9143,paul
6114,2742,paul
9971,9791,paul
2529,8654,paul
2390,3126,jules
6956,4714,paul
3697,7184,paul
1882,212,paul
1739,8040,paul
6599,9580,paul
4081,5080,paul
8089,1193,paul
8416,3537,paul
7244,1101,paul
6609,4791,paul
4525,9443,paul
8413,7669,paul
1147,6300,paul
6785,9154,paul
390,9061,paul
6257,2124,paul
5809,1705,paul
2948,8651,paul
648,4108,paul
7596,7797,paul
5129,6295,paul
824,5731,paul
7152,8574,paul
6202,2050,paul
2119,6288,paul
3628,5377,paul
5921,8941,paul
7134,4733,paul
5783,605,paul
6650,6606,paul
8771,6451,paul
8974,4861,paul
6429,4163,paul
7516,1802,paul
6633,7605,paul
8928,3173,paul
6789,8118,paul
4628,4673,paul
5725,4986,paul
6771,4802,paul
2428,7164,paul
9400,1936,paul
7600,1917,paul
3933,6777,paul
2221,5639,paul
316,5338,paul
1479,3753,jules
2069,586,paul
8039,6165,paul
8737,2265,paul
7831,4149,paul
2774,5707,paul
9823,8310,paul
1960,2750,paul
6828,4676,paul
6162,4586,paul
8261,2686,paul
7598,4328,paul
6670,2252,paul
5673,6758,paul
857,9425,paul
5688,7561,paul
9697,8063,paul
8634,2150,paul
306,9322,paul
361,4828,paul
3712,5330,paul
3149,8371,paul
9340,326,paul
8254,1865,paul
3247,3015,jules
3773,2307,paul
325,2138,paul
9853,9478,paul
1845,9687,paul
5338,6660,paul
1136,4797,jules
6225,7621,paul
8049,1352,paul
7049,191,paul
8981,6287,paul
999,5694,paul
9361,3539,paul
8917,6531,paul
2387,8694,paul
9317,7899,paul
3178,9718,paul
1667,7550,paul
8979,4642,paul
751,6797,paul
334,9892,paul
6864,1313,paul
463,7562,paul
9976,7720,paul
1690,3289,paul
5009,3573,paul
905,2016,jules
497,6917,paul
5155,658,paul
9406,693,paul
832,6641,paul
2924,5785,paul
4620,5454,paul
490,461,paul
8117,5027,paul
2391,2289,jules
3543,7456,paul
6938,1154,paul
3949,1499,paul
6500,9788,paul
3627,5649,paul
4256,8826,paul
6890,8253,paul
5483,352,paul
5443,1182,paul
7185,6629,paul
4188,2949,paul
9129,5646,paul
7200,5971,paul
2475,9988,paul
2530,1522,paul
861,0,paul
6850,1162,paul
2273,4111,jules
8733,4333,paul
2699,1479,paul
7817,8010,paul
8985,2339,paul
9215,9971,paul
5211,9813,paul
9351,8583,paul
3153,7284,paul
9518,358,paul
5008,4758,paul
3764,6943,paul
6200,235,paul
2120,7666,paul
7851,6547,paul
7884,6495,paul
8265,185,paul
1283,1278,paul
8925,8825,paul
9185,5783,paul
1633,6501,paul
9501,5760,paul
6449,6308,paul
666,821,paul
6958,1984,paul
1388,8390,paul
6596,9216,paul
1126,6175,paul
949,1109,paul
5033,4185,paul
7217,8745,paul
3566,6527,paul
6065,9701,paul
2233,6388,paul
9886,3736,paul
4080,9902,paul
8803,7007,paul
412,1062,paul
7087,7625,paul
3304,784,paul
3441,1284,paul
1476,1161,paul
7355,4141,paul
5621,6139,paul
4085,6718,paul
2746,7552,paul
726,1114,paul
9074,3979,paul
846,6134,paul
9583,4085,paul
3648,715,paul
702,3911,paul
218,7962,paul
2023,1680,paul
7021,481,paul
236,8770,paul
3626,138,paul
3106,3815,paul
6125,8008,paul
9146,1236,paul
1376,822,paul
2597,2891,paul
7457,8632,paul
6283,1656,paul
2073,8977,paul
7949,6061,paul
7350,3258,paul
3778,7712,paul
8697,4234,paul
3134,965,paul
6903,5427,paul
7257,6184,paul
4726,7407,paul
5863,4867,paul
6164,6027,paul
4772,1632,paul
1363,9231,paul
1843,1991,paul
3087,1563,paul
3458,6431,paul
3688,4678,paul
8631,4001,paul
5119,4305,paul
4190,1361,paul
1311,3335,paul
3293,7037,paul
9064,621,paul
1700,6759,paul
6636,9112,paul
7063,8425,paul
2846,1329,paul
7911,5782,paul
6252,7954,paul
4901,7236,paul
4466,1417,paul
589,5501,paul
5687,3715,paul
6731,9120,paul
5876,2190,paul
7337,299,paul
1891,2045,jules
1743,8297,paul
1230,4514,jules
4573,3206,paul
5127,4546,paul
1541,4901,paul
6298,607,paul
2053,4029,jules
4045,8190,paul
7801,4311,paul
4514,6948,paul
1995,9457,paul
4785,4967,paul
5267,769,paul
7262,6662,paul
2761,6223,paul
3747,1033,paul
9719,40,paul
2502,9904,paul
3772,6984,paul
3906,2783,paul
4203,2481,paul
3506,9494,paul
6852,3236,paul
300,1439,paul
9847,1659,paul
5131,1295,paul
9344,7683,paul
9755,4810,paul
3920,1082,paul
3531,3781,paul
2396,180,paul
826,9483,paul
9484,8144,paul
1815,9997,paul
4785,2994,paul
9843,9474,paul
3606,9967,paul
3336,8157,paul
757,4953,paul
4382,7973,paul
2625,417,paul
9941,1149,paul
4676,1775,paul
1950,5203,paul
5236,9282,paul
6192,9619,paul
6598,6860,paul
6813,3550,paul
8922,648,paul
4080,4346,paul
1349,7430,paul
9787,3836,paul
6514,8852,paul
9420,4537,paul
7944,1195,paul
7130,4654,paul
9609,9428,paul
2837,3161,paul
6347,4016,paul
1531,1728,jules
6446,3204,paul
2581,8870,paul
7719,4002,paul
784,8331,paul
3045,7247,paul
4652,2707,paul
9752,2687,paul
3557,5594,paul
2432,789,paul
1774,4990,paul
2740,8984,paul
5068,4463,paul
1902,5404,paul
1231,1035,jules
484,3501,paul
9297,1999,paul
1160,2552,jules
9993,8613,paul
5716,4913,paul
6297,6881,paul
2317,9295,paul
4881,3590,paul
5663,9224,paul
5130,4294,paul
5126,7033,paul
1840,1264,jules
5520,4974,paul
642,3794,paul
6560,6473,paul
7530,9189,paul
2532,9893,paul
5653,5503,paul
7355,1752,paul
5273,1081,paul
2218,7488,paul
3390,1293,paul
1600,8378,paul
9076,9062,paul
9616,8518,paul
3264,659,paul
812,5144,paul
1918,7455,paul
6632,2791,paul
5961,6787,paul
5333,3054,paul
6563,2691,paul
2201,2825,jules
8531,2294,paul
355,475,paul
1368,6530,paul
1001,9446,paul
892,3797,paul
8180,2481,paul
1328,8794,paul
3749,8931,paul
5007,36,paul
7801,1667,paul
2369,3082,jules
5898,3590,paul
4989,8209,paul
7993,9421,paul
2831,6496,paul
221,5211,paul
2143,231,paul
1800,7742,paul
1747,2,paul
1509,6775,paul
5244,8206,paul
7646,1914,paul
9423,6150,paul
9622,9743,paul
2704,6162,paul
8418,4874,paul
5606,8558,paul
6480,5150,paul
432,2361,paul
5829,6092,paul
3919,6430,paul
1658,9500,paul
4616,7590,paul
9789,7641,paul
73,7383,paul
7767,2554,paul
9298,8306,paul
2423,406,paul
4546,1115,paul
9599,7251,paul
7271,2912,paul
5201,5476,paul
2458,2844,jules
1384,2700,jules
2557,8973,paul
9119,2827,paul
550,6675,paul
6835,4681,paul
2666,6930,paul
787,3878,paul
9646,3512,paul
3885,5920,paul
2522,6922,paul
402,5464,paul
2365,1754,jules
8332,8755,paul
808,675,paul
5510,7291,paul
7693,4567,paul
7696,6299,paul
7206,2005,paul
3532,6448,paul
7269,4505,paul
7181,6378,paul
6468,2012,paul
7894,9697,paul
1199,5377,paul
9205,2089,paul
2068,7775,paul
1966,5549,paul
7320,5904,paul
3225,6641,paul
5625,5938,paul
1352,7541,paul
8441,417,paul
9175,3122,paul
9780,9123,paul
1974,4097,paul
3314,8561,paul
7619,7893,paul
3051,1277,paul
2908,5658,paul
6834,7852,paul
3339,5881,paul
3091,7994,paul
415,8570,paul
5952,1,paul
9971,3177,paul
1794,7778,paul
2572,232,paul
3840,2376,paul
5772,4500,paul
1622,5042,paul
2864,3787,paul
357,6350,paul
106,4553,paul
2814,1980,paul
8170,5148,paul
374,1335,paul
6557,7436,paul
3274,7563,paul
8501,4201,paul
1713,5574,paul
9871,6329,paul
7925,6256,paul
9757,5998,paul
4086,1735,paul
859,7621,paul
4165,7626,paul
9523,7982,paul
8423,6883,paul
3050,1819,paul
1556,5748,paul
1009,920,paul
7740,733,paul
2409,9636,paul
8261,2125,paul
8364,3041,paul
4551,4171,paul
8907,4717,paul
4719,3984,paul
2303,7668,paul
4378,1210,paul
8041,5276,paul
9068,2110,paul
6874,2955,paul
1289,9726,paul
7368,1211,paul
3546,9203,paul
2736,3699,paul
8813,773,paul
8666,9879,paul
5806,7665,paul
2590,9014,paul
6000,6484,paul
5463,6508,paul
4200,2493,paul
3524,1981,paul
9198,1523,paul
8771,6145,paul
2262,9185,paul
7274,1963,paul
2272,9644,paul
8141,5749,paul
4908,3482,paul
4025,5121,paul
9218,5144,paul
706,1390,paul
226,1985,paul
9579,168,paul
4496,2491,paul
2724,90,paul
7070,5058,paul
1619,9429,paul
12,8822,paul
4712,3957,paul
7174,2671,paul
5453,5389,paul
8340,9234,paul
3079,668,paul
1379,2048,jules
8901,9530,paul
16,3050,paul
8846,3407,paul
9658,5308,paul
8875,3879,paul
5127,6387,paul
2947,4161,paul
6154,9408,paul
9003,6545,paul
9826,6289,paul
1278,9028,paul
5435,5227,paul
7694,2562,paul
2998,8529,paul
7124,3429,paul
2828,1436,paul
651,1696,paul
243,6560,paul
976,3213,jules
3608,6014,paul
461,9937,paul
1731,2328,jules
3824,4326,paul
4216,5833,paul
6456,3680,paul
638,9755,paul
6870,1748,paul
5187,1311,paul
8074,4890,paul
2741,8499,paul
1843,2919,jules
2853,5293,paul
8921,6452,paul
4740,3251,paul
7594,466,paul
4087,8055,paul
2523,8276,paul
1690,7292,paul
5647,3137,paul
5852,9958,paul
8565,7729,paul
7278,2862,paul
6567,3753,paul
5937,9773,paul
8475,4308,paul
7327,243,paul
3748,1311,paul
9823,4166,paul
4391,185,paul
8708,574,paul
2467,2840,jules
9188,1211,paul
8492,5120,paul
2470,6292,paul
3309,3829,paul
5561,9378,paul
2469,8282,paul
4503,3809,paul
896,9474,paul
6856,5734,paul
6396,3009,paul
7108,1754,paul
2111,9742,paul
575,1956,paul
7263,379,paul
886,1323,paul
4602,4727,paul
8296,6120,paul
7158,8930,paul
7683,5368,paul
8082,7063,paul
637,8432,paul
3519,7961,paul
3192,5122,paul
5217,1058,paul
9554,5038,paul
3888,6552,paul
3236,4640,paul
3554,5215,paul
9800,4047,paul
6319,5916,paul
56,3956,paul
6011,515,paul
1033,8553,paul
9844,2252,paul
2330,3787,jules
5341,5187,paul
2065,2284,jules
504,4762,paul
4690,1699,paul
6835,669,paul
241,861,paul
7825,7006,paul
1942,6536,paul
5044,6068,paul
6574,3782,paul
6319,2775,paul
1286,9120,paul
4651,9520,paul
8495,3044,paul
5575,3260,paul
1294,84,paul
2930,9565,paul
7347,2951,paul
3300,2157,paul
7090,7725,paul
1269,8887,paul
8613,67,paul
8537,1240,paul
2824,5611,paul
1363,7502,paul
7273,8600,paul
7328,1891,paul
4838,8070,paul
2284,1173,paul
7960,118,paul
691,1218,paul
5057,1469,paul
5072,8651,paul
7388,895,paul
6634,7337,paul
4894,5612,paul
8139,2749,paul
2487,4915,paul
3392,820,paul
8915,755,paul
3426,6066,paul
8589,9630,paul
3579,683,paul
1887,9057,paul
9060,2570,paul
7138,6052,paul
9636,1683,paul
8999,4775,paul
792,3606,paul
6893,7453,paul
2096,6198,paul
3954,7390,paul
62,4026,paul
4699,8032,paul
8687,1012,paul
4872,3759,paul
3072,8170,paul
5264,6498,paul
462,698,paul
6615,3015,paul
1425,9376,paul
854,3962,paul
5736,7476,paul
8432,7818,paul
4962,5638,paul
1023,8844,paul
1223,2782,jules
6713,2503,paul
1045,6122,paul
4744,7896,paul
1105,8159,paul
4102,3962,paul
9033,2036,paul
5741,128,paul
2045,2072,jules
151,957,paul
881,6401,paul
8658,3290,paul
6552,2033,paul
1951,8560,paul
9788,5766,paul
9906,3772,paul
2664,9930,paul
1299,7099,paul
3696,2678,paul
6934,4020,paul
1435,2264,paul
3525,9212,paul
2233,2244,jules
9698,8172,paul
4013,3782,paul
5854,126,paul
9775,1976,paul
8018,7023,paul
7630,8604,paul
1405,520,paul
8636,7072,paul
9319,1881,paul
7051,6941,paul
4623,7619,paul
6008,2700,paul
3470,2981,jules
2033,3014,jules
3227,5209,paul
417,8000,paul
6093,8177,paul
1530,407,paul
6848,3091,paul
6304,4684,paul
9261,7245,paul
1502,5714,paul
9148,4106,paul
8508,5466,paul
2348,4422,paul
4261,6075,paul
6238,3283,paul
1690,1978,paul
272,7245,paul
2801,4929,paul
2479,4878,paul
1534,9803,paul
5245,7908,paul
8851,4758,paul
1497,7706,paul
7052,3392,paul
2673,664,paul
3919,3049,paul
9574,4564,paul
9309,2869,paul
6088,8304,paul
5437,4816,paul
4284,5133,paul
1164,6190,paul
6947,5261,paul
4844,7685,paul
8936,1311,paul
8385,5638,paul
367,3402,paul
7953,1514,paul
4546,1346,paul
4685,4659,paul
8840,4461,paul
3214,1432,paul
1030,7129,paul
8509,6576,paul
8227,1265,paul
5674,1497,paul
1265,5720,paul
2746,8911,paul
6555,9059,paul
3188,5580,paul
99,2311,paul
7805,3198,paul
5391,3774,paul
4200,5260,paul
6681,8417,paul
9000,6786,paul
1354,7899,paul
4617,7534,paul
2180,8392,paul
7963,7463,paul
6215,5877,paul
7844,9986,paul
9566,4164,paul
7570,2513,paul
5555,4784,paul
5402,4313,paul
6255,6215,paul
2201,2035,jules
7371,6770,paul
855,8602,paul
8909,4308,paul
8245,5082,paul
3751,1613,paul
1161,3690,jules
7279,4966,paul
1112,4471,jules
1349,7124,paul
7443,9238,paul
7455,8309,paul
8620,1209,paul
1636,5905,paul
9669,6921,paul
9058,4818,paul
3036,4004,paul
9295,2250,paul
9202,8209,paul
5991,5472,paul
3976,132,paul
6250,7160,paul
5603,1162,paul
2136,2929,jules
475,2022,paul
8009,9807,paul
3701,5296,paul
5485,6539,paul
3964,3949,paul
1526,4582,paul
1068,9891,paul
6328,519,paul
4638,2587,paul
3842,4639,paul
3310,8979,paul
6661,5280,paul
9958,621,paul
9798,3372,paul
7905,6838,paul
666,3845,paul
1808,1649,jules
8981,2332,paul
2032,6497,paul
7784,3286,paul
5655,5243,paul
660,3478,paul
7563,1826,paul
2905,649,paul
1334,6869,paul
766,9795,paul
389,9845,paul
6392,6933,paul
8479,1303,paul
9258,7457,paul
619,3625,paul
6522,1795,paul
6881,1913,paul
3140,3148,jules
2161,2073,paul
7374,7444,paul
2527,6597,paul
3282,3726,paul
7967,6726,paul
1083,7637,paul
7002,1156,paul
935,5295,paul
2822,1001,paul
7053,155,paul
1729,7785,paul
8386,3448,paul
3319,1578,paul
9203,701,paul
8804,955,paul
7040,3074,paul
3287,9439,paul
8929,4370,paul
2143,6341,paul
2251,5386,paul
7750,2712,paul
3314,9047,paul
1426,8915,paul
8174,6157,paul
6193,5834,paul
5940,7603,paul
5800,5085,paul
8647,7545,paul
8321,8018,paul
5988,7536,paul
418,7526,paul
5509,7501,paul
3076,5849,paul
4399,5714,paul
6334,7355,paul
6148,8656,paul
6836,6061,paul
8589,7725,paul
1851,2503,paul
9538,7874,paul
6491,1825,paul
5092,7105,paul
8741,2346,paul
4388,5003,paul
6193,2922,paul
9913,6179,paul
3953,4028,paul
2513,380,paul
1604,798,paul
1696,3541,paul
4454,4724,paul
5261,2080,paul
1405,4789,jules
3645,4851,paul
9056,7726,paul
7968,8667,paul
497,8586,paul
6433,1483,paul
8241,5298,paul
1150,2469,jules
5697,5993,paul
9554,6892,paul
1142,8472,paul
6020,1021,paul
2819,9360,paul
2480,1263,paul
6751,8824,paul
8267,2439,paul
2916,1564,paul
3385,8953,paul
8158,3435,paul
7239,3394,paul
6728,3215,paul
4150,8756,paul
7667,165,paul
8200,4829,paul
2555,3773,paul
2149,2331,jules
748,7242,paul
1194,647,paul
3757,7778,paul
5030,4604,paul
8173,3945,paul
69,9842,paul
4307,5212,paul
1588,9353,paul
6507,1903,paul
2467,2842,jules
6336,8437,paul
532,9014,paul
2318,2490,paul
3627,2191,paul
2928,2419,jules
8797,6926,paul
4671,1180,paul
9987,1539,paul
2941,6818,paul
3519,2594,paul
7491,9630,paul
1094,4738,paul
1388,6905,paul
1074,8435,paul
7416,9227,paul
5279,4419,paul
845,9137,paul
3868,1435,paul
4002,2189,paul
5378,4132,paul
9058,2658,paul
3949,5975,paul
9525,6739,paul
1912,5491,paul
5305,5724,paul
7321,6307,paul
8689,5420,paul
2,1399,paul
6619,2359,paul
690,982,paul
901,7847,paul
7324,7544,paul
434,8906,paul
9747,5741,paul
5893,2898,paul
4981,5785,paul
3964,4943,paul
8351,8515,paul
228,9969,paul
7155,7442,paul
3383,6624,paul
1520,658,paul
3975,4055,paul
8022,648,paul
9211,6111,paul
5659,9268,paul
3845,2898,paul
7526,9196,paul
9503,8390,paul
6538,9092,paul
1385,2540,paul
2321,4211,paul
9585,2501,paul
8888,7299,paul
9256,5480,paul
9605,5405,paul
5197,3171,paul
2153,5795,paul
1697,4761,paul
3985,5766,paul
8644,9568,paul
3073,59,paul
2149,3875,jules
7331,9078,paul
3988,6976,paul
8372,185,paul
5426,7545,paul
624,5192,paul
388,7167,paul
4304,8673,paul
3048,9801,paul
1348,793,paul
9686,4660,paul
990,7272,paul
9403,6294,paul
1607,3942,jules
5334,1082,paul
