x,y,nettoyage
10996,77521,paul
60195,49432,paul
67446,23617,paul
93873,38248,paul
82732,44530,paul
38487,16437,paul
63892,74205,jules
28603,68502,paul
74658,14843,paul
7835,48217,paul
52878,79508,jules
6752,40871,paul
77744,55492,paul
64726,59320,jules
81133,58235,jules
69958,51347,paul
25392,42841,paul
3947,34392,paul
87286,657,paul
10514,83789,paul
2739,61309,paul
19328,3140,paul
6397,58615,paul
73873,7339,paul
6685,71325,paul
61810,71669,jules
67315,96130,jules
47711,81810,jules
54109,60280,jules
71093,45243,paul
22954,57474,paul
82407,87376,jules
1071,72965,paul
15853,54186,paul
79872,54185,paul
68795,79885,jules
44105,34894,paul
18080,23461,paul
32323,95302,jules
6287,18446,paul
98419,43132,paul
7909,55090,paul
47599,53646,jules
25204,19004,paul
43607,63664,jules
7184,26541,paul
90411,23864,paul
77622,62453,jules
42065,5065,paul
27425,77110,paul
15093,83895,paul
53184,88609,jules
37715,26864,paul
79727,47014,paul
28523,25108,paul
69305,68444,paul
40070,5938,paul
14125,55561,paul
30318,97335,paul
39024,62230,jules
20937,74961,paul
37111,18240,paul
27067,81724,paul
63562,38183,paul
46919,69728,jules
2897,15077,paul
96587,13602,paul
45617,74352,jules
89522,83149,jules
46939,54138,paul
50431,64176,jules
27122,65566,paul
44262,21995,paul
24196,61766,paul
35259,30718,paul
19764,47346,paul
54989,7967,paul
10704,69121,paul
35396,97943,paul
33480,35188,paul
10779,87173,paul
8049,40709,paul
17720,1560,paul
44835,27145,paul
12688,20144,paul
129,63891,paul
81140,72880,jules
50699,87911,paul
31836,94005,jules
43339,30772,paul
59931,6055,paul
94475,5188,paul
99335,21775,paul
42290,81131,jules
32051,72467,paul
32317,5632,paul
19125,56636,paul
89926,61109,paul
36995,32536,paul
90300,80009,jules
22090,98456,paul
75440,2315,paul
1892,84151,paul
77652,10909,paul
49681,35324,paul
81421,67830,jules
78876,70138,jules
72930,52350,paul
39065,24458,paul
35182,47975,paul
92553,5593,paul
96736,80813,paul
87206,35685,paul
88435,95258,jules
93144,29446,paul
61686,29083,paul
62838,85992,jules
86497,88364,jules
48058,75770,jules
46887,96153,jules
43545,83807,jules
32519,6089,paul
56041,41209,paul
94079,88168,jules
52599,90510,jules
58611,76838,paul
93088,73995,jules
55505,14811,paul
50185,683,paul
88278,8476,paul
89896,35579,paul
55589,7342,paul
38798,38989,paul
71237,91653,jules
50224,84369,jules
2951,89167,paul
8687,14527,paul
6924,32332,paul
85007,30305,paul
23983,78007,paul
71181,12497,paul
13678,87971,paul
73085,23190,paul
4801,1529,paul
24488,70006,paul
31761,65672,paul
68138,82448,jules
54757,40373,paul
53506,1198,paul
29887,56319,paul
89266,48365,paul
85279,19100,paul
23921,60510,paul
13919,111,paul
34654,99510,jules
76127,41286,paul
82633,70028,jules
55082,11833,paul
78003,98226,jules
66100,59862,jules
56520,43664,paul
92182,122,paul
58447,31895,paul
63604,6597,paul
4023,92136,paul
43930,13415,paul
58190,15465,paul
19356,24973,paul
8679,94206,paul
77942,84337,paul
71064,6970,paul
59682,91663,jules
11745,48940,paul
96868,10298,paul
20563,31015,paul
30079,42502,paul
99189,84850,jules
1256,32931,paul
85725,6331,paul
27038,86485,paul
19491,8020,paul
51521,91778,jules
94746,17812,paul
350,82817,paul
6906,27164,paul
58755,39194,paul
90817,50029,paul
27358,24023,paul
99018,95706,jules
46436,43932,paul
74145,57424,paul
89870,9767,paul
23760,85616,paul
69830,2464,paul
92202,19217,paul
10239,54858,paul
58791,25238,paul
61717,38837,paul
18525,72535,paul
65486,82926,paul
64818,50747,paul
8054,16007,paul
63719,25929,paul
7278,87466,paul
15585,83389,paul
50783,32765,paul
11041,34019,paul
77233,49100,paul
9700,44377,paul
68119,34395,paul
91801,73934,paul
2444,50600,paul
26872,22221,paul
96442,91157,jules
58359,8238,paul
15823,43553,paul
63563,18219,paul
62852,29727,paul
55385,60613,jules
98063,80816,jules
52463,66381,jules
33097,42807,paul
54617,99880,jules
7629,3184,paul
62851,30256,paul
69727,40781,paul
824,59264,paul
29771,89058,paul
41910,76216,jules
46285,46745,paul
27907,85311,paul
54767,11932,paul
43853,52148,paul
28417,21842,paul
99714,17851,paul
74798,65135,jules
20098,4402,paul
63096,90783,jules
22664,49711,paul
46064,41269,paul
8250,64190,paul
58992,18330,paul
22176,26767,paul
39796,21740,paul
66429,18534,paul
23403,72681,paul
56532,13017,paul
1612,26634,paul
66397,25412,paul
57358,77835,jules
68342,84401,jules
77084,86668,paul
77170,1930,paul
59153,28986,paul
72383,38812,paul
92232,17473,paul
3401,6263,paul
78185,20634,paul
76077,64822,paul
90204,31065,paul
21211,59454,paul
99160,15356,paul
2591,4179,paul
7959,86241,paul
34979,79509,jules
77337,22230,paul
28309,56028,paul
19780,54808,paul
79773,6366,paul
84499,20509,paul
81860,87692,jules
88611,50974,paul
70545,84931,jules
49060,90669,jules
23262,82625,paul
94992,55104,paul
52577,69246,paul
40930,41425,paul
6148,20277,paul
29937,40435,paul
45345,73611,jules
3517,49606,paul
94897,32586,paul
47901,82015,jules
51693,81765,jules
63049,24898,paul
18878,35415,paul
57091,82163,jules
15582,43416,paul
30310,78331,jules
42686,41293,paul
14724,92589,paul
2850,17248,paul
71638,50685,paul
61163,9499,paul
31947,54156,paul
7390,37802,paul
40723,17538,paul
99636,40144,paul
38108,82863,jules
40540,83095,jules
74167,52728,paul
99947,74156,jules
70459,13456,paul
33250,76121,paul
97942,36993,paul
48626,93544,jules
92250,40255,paul
22663,34694,paul
94670,16341,paul
49019,70615,jules
28022,6147,paul
71564,87488,jules
15402,21325,paul
9635,12170,paul
99524,8947,paul
10745,70331,paul
84222,65597,jules
81722,22039,paul
42951,42449,paul
28627,7395,paul
43615,1324,paul
69728,31071,paul
13668,1402,paul
8791,52354,paul
86722,62765,paul
82937,93233,jules
59678,16644,paul
8021,46663,paul
88133,73525,jules
71013,78875,paul
10235,87383,paul
20005,71625,paul
13488,15929,paul
26633,95634,paul
1960,17813,paul
75149,69767,jules
65219,81860,jules
32799,91474,paul
18921,13904,paul
20044,24786,paul
47326,84254,jules
65457,61272,jules
75270,71225,paul
23529,27237,paul
91588,20672,paul
69590,25071,paul
49627,79307,jules
97774,70347,jules
21814,29248,paul
95443,11322,paul
48370,82196,jules
97889,55775,paul
82622,28496,paul
51444,8525,paul
90220,23922,paul
66574,99851,jules
31686,52613,paul
37718,16962,paul
70673,39183,paul
7922,240,paul
39621,94973,jules
11142,49749,paul
15297,11644,paul
46710,39783,paul
34360,71626,jules
46171,52337,jules
21940,40849,paul
96492,9608,paul
7445,92115,paul
803,64266,paul
22046,47691,paul
9240,65897,paul
4594,66797,paul
99567,8219,paul
2462,21191,paul
14647,98868,paul
53160,8213,paul
48781,40194,paul
60611,54890,paul
51517,35956,paul
78741,9806,paul
7578,45288,paul
84111,79863,jules
26946,93074,paul
95604,8772,paul
63124,53798,jules
13348,12111,paul
32364,2095,paul
73244,96513,jules
70025,47606,paul
22433,20379,paul
43704,68834,paul
97326,58829,paul
86442,82672,paul
51277,5163,paul
17238,18031,paul
90791,47816,paul
472,69922,paul
97515,84365,jules
48672,22881,paul
47370,92796,paul
78732,60617,paul
23538,85743,paul
78413,22176,paul
41380,3783,paul
90125,61726,jules
11606,64354,paul
95018,44461,paul
27773,800,paul
9727,55411,paul
33235,80245,jules
4776,13042,paul
49410,33548,paul
38310,81710,jules
16791,33153,paul
35869,70812,paul
98985,52321,paul
96033,82790,paul
76020,44853,paul
22763,71760,paul
92017,81053,jules
98966,44350,paul
63353,88508,jules
81790,20721,paul
76033,47717,paul
3581,53376,paul
92285,91606,paul
94711,87886,jules
11768,25031,paul
77582,18060,paul
58416,79056,jules
62627,84617,jules
39201,16024,paul
55999,90409,jules
61905,68417,jules
61171,9577,paul
15032,45795,paul
41412,43641,paul
58983,62107,paul
72125,95498,jules
98691,55607,paul
78795,69960,jules
31057,79125,paul
64800,51377,paul
97218,40936,paul
66030,48570,paul
68485,44090,paul
63861,98898,paul
67500,98406,jules
12706,12374,paul
88776,87606,jules
7874,14050,paul
18337,40889,paul
65059,38432,paul
50615,80618,jules
66413,9088,paul
85388,62053,jules
77672,76397,paul
67083,89608,paul
87286,85009,paul
74304,71498,paul
74823,39074,paul
91465,26552,paul
7690,67304,paul
81310,98311,jules
16406,26471,paul
94650,38133,paul
91425,16573,paul
72203,2547,paul
30417,85157,jules
87179,77191,paul
86590,96798,paul
97903,1388,paul
82202,64183,jules
66813,31811,paul
71829,81368,paul
4420,85571,paul
95526,96275,paul
39892,39653,paul
26634,56072,paul
17369,87241,paul
60608,23561,paul
76574,44233,paul
72357,67874,paul
17664,9066,paul
95224,53307,paul
40284,58378,paul
73529,90726,paul
40775,18988,paul
91759,13012,paul
75332,57953,jules
30826,53662,paul
24037,34431,paul
52005,39546,paul
73431,80742,jules
37420,58839,paul
77943,51734,paul
14623,25880,paul
61998,2111,paul
96765,61100,paul
40690,88463,paul
53046,79820,jules
98052,89352,jules
32749,48540,paul
69587,35166,paul
39678,37226,paul
26305,78770,paul
4425,78694,paul
92150,87327,jules
12567,28729,paul
17294,39310,paul
37104,82523,jules
50694,62147,paul
60831,37323,paul
84511,40572,paul
18251,11993,paul
50747,13486,paul
74217,61248,jules
70763,31692,paul
28732,55653,paul
26289,84279,paul
66640,38783,paul
13933,74428,paul
34379,98634,paul
35112,683,paul
84820,54509,paul
3213,61704,paul
21058,3427,paul
40337,27756,paul
92819,85742,jules
41202,2385,paul
7474,67382,paul
69409,74248,jules
99386,82680,jules
62006,47210,paul
62215,21720,paul
78555,25829,paul
39148,4176,paul
11938,23616,paul
4012,43600,paul
57757,13249,paul
32367,38019,paul
48374,72278,jules
65778,7088,paul
73842,9669,paul
45216,68155,jules
19039,52918,paul
52674,56404,jules
91675,76615,jules
82955,36954,paul
38265,25938,paul
79729,58526,paul
53320,14673,paul
39029,86872,jules
2677,77508,paul
1791,37522,paul
93311,7707,paul
60289,6141,paul
47314,48512,jules
90654,67114,paul
92226,68208,jules
82204,93544,jules
80380,6966,paul
84096,54427,paul
4860,12152,paul
38341,53667,paul
1923,45935,paul
25744,88262,paul
71087,29671,paul
42955,30571,paul
6060,7224,paul
64272,93731,jules
61512,3267,paul
15217,21976,paul
97007,88824,jules
81432,2517,paul
32529,94138,jules
4637,88109,paul
54069,5877,paul
86288,50661,paul
16816,14313,paul
96818,65890,jules
41409,46539,paul
22416,40509,paul
89624,53743,paul
36669,34972,paul
95627,89778,jules
16235,76037,paul
90571,31400,paul
13868,99585,paul
57494,72006,jules
1381,61170,paul
51183,60701,jules
95394,38279,paul
23509,68895,paul
78591,23526,paul
83842,29189,paul
21503,34513,paul
84409,22820,paul
6003,47791,paul
70518,39326,paul
49672,65925,jules
43641,68967,jules
10673,35207,paul
37205,96429,jules
89444,79597,jules
9312,61882,paul
57298,39233,paul
13187,15092,paul
85892,30258,paul
35649,1937,paul
26447,46260,paul
61351,1605,paul
34126,7151,paul
94547,43860,paul
65206,80901,jules
53382,76573,jules
48522,59986,paul
1411,99077,paul
50023,10690,paul
96445,62652,jules
79334,63584,jules
28265,2498,paul
32114,68016,jules
32482,76548,jules
35122,6557,paul
40104,59536,jules
49837,4269,paul
30826,56508,paul
54583,65831,jules
30527,72656,jules
3433,34362,paul
19652,11349,paul
52681,68016,jules
36604,7354,paul
2815,87159,paul
17793,72456,paul
31534,58665,paul
92318,40523,paul
85671,8166,paul
15693,48992,paul
84900,83379,paul
58103,56383,jules
23404,60345,paul
20850,29356,paul
32899,67545,paul
53696,74238,paul
85759,17031,paul
42158,14307,paul
59461,69010,jules
65407,73212,jules
44063,64071,jules
19931,160,paul
67676,65344,jules
5968,51287,paul
99016,23018,paul
31631,31779,paul
81840,41268,paul
77728,29270,paul
9348,7901,paul
19400,39370,paul
35393,32818,paul
64120,23433,paul
45456,39536,paul
97702,41588,paul
41580,3871,paul
31759,81922,jules
19260,12945,paul
42575,14753,paul
75168,42974,paul
43801,61977,jules
47599,77757,jules
30169,86291,jules
9748,76667,paul
70187,44527,paul
99846,52118,paul
33136,43298,paul
46368,67537,paul
45020,136,paul
24451,30985,paul
10479,4684,paul
50145,82440,paul
21556,45746,paul
65341,6146,paul
73093,26922,paul
82359,2771,paul
72864,89852,paul
16800,27230,paul
22473,88428,paul
71380,16928,paul
32118,98605,paul
36405,31572,paul
54388,2276,paul
6759,5749,paul
30150,83955,jules
92644,57796,paul
98134,20842,paul
42035,43647,paul
17581,66641,paul
23226,33762,paul
14881,41519,paul
51761,40422,paul
83231,15882,paul
4804,53562,paul
93324,54522,paul
11758,93017,paul
17877,79242,paul
23725,87073,paul
46383,80246,jules
63899,26601,paul
83673,75075,jules
43635,4129,paul
78429,19652,paul
11610,27104,paul
49740,12525,paul
87532,63215,paul
74724,22530,paul
70746,12976,paul
34805,51441,paul
68824,96015,paul
84555,16093,paul
37865,27887,paul
9787,87868,paul
57549,30802,paul
79851,39646,paul
79442,28861,paul
11627,31622,paul
32180,37201,paul
19755,61545,paul
28382,56884,paul
73040,33653,paul
60276,40781,paul
52469,97640,paul
22663,96415,paul
985,25170,paul
86013,35717,paul
9114,68527,paul
18843,10889,paul
52802,2199,paul
22958,64283,paul
70420,62390,paul
16759,49055,paul
99702,63615,paul
64369,34228,paul
47544,53459,paul
48257,29946,paul
86453,87667,jules
64278,50325,paul
24536,42911,paul
94095,42260,paul
40316,60949,paul
41291,97220,jules
49915,6648,paul
22673,84651,paul
43859,24909,paul
9747,51070,paul
17164,98917,paul
9213,51136,paul
36577,90257,jules
58603,21861,paul
13961,7129,paul
76089,54017,paul
94108,59841,paul
70158,79894,jules
29655,20889,paul
3972,22025,paul
49298,37389,paul
77648,25048,paul
8959,66680,paul
52371,60083,jules
37118,22314,paul
16796,66626,paul
54944,37165,paul
752,80006,paul
22452,48623,paul
33216,1266,paul
39025,61571,jules
61578,19487,paul
66917,97401,paul
54234,74158,jules
48619,14096,paul
34558,61682,paul
94602,69394,paul
44529,46180,paul
27050,2393,paul
95507,65299,paul
12168,92618,paul
88249,83527,jules
33803,1965,paul
11846,48244,paul
81752,68834,jules
45522,61153,jules
793,85672,paul
95901,39562,paul
31540,22830,paul
24058,5887,paul
91517,77615,jules
87460,27609,paul
65813,68452,jules
35043,16061,paul
2278,52058,paul
66418,37300,paul
32260,89881,jules
76268,368,paul
80028,53763,paul
24390,12483,paul
62790,77551,jules
55223,75022,jules
16848,93180,paul
35950,89354,jules
64389,11794,paul
87618,63631,jules
50045,34182,paul
14807,8819,paul
76352,77758,paul
68465,27518,paul
47633,16108,paul
53562,48222,jules
12349,13001,paul
18333,42570,paul
8926,60854,paul
61952,13820,paul
43294,90498,jules
58657,2044,paul
68366,1094,paul
55853,22585,paul
8424,56671,paul
85822,14160,paul
32526,14,paul
98734,6903,paul
91632,41886,paul
59308,64794,jules
55763,35874,paul
88839,85971,jules
24507,39432,paul
37656,98877,paul
51587,26335,paul
93203,98944,jules
82305,42349,paul
37419,79716,jules
17647,9411,paul
75847,4229,paul
65517,30910,paul
2874,74696,paul
57649,96915,jules
80630,17371,paul
77028,33960,paul
60121,4894,paul
88223,8289,paul
70195,81199,jules
47117,64994,paul
1972,27010,paul
32038,28317,paul
84639,28840,paul
93828,31796,paul
44629,51217,paul
26283,36892,paul
2699,75230,paul
1789,30686,paul
35746,74382,jules
88587,22687,paul
80317,35691,paul
51085,27413,paul
73840,5435,paul
13435,65452,paul
57028,50565,jules
45888,34818,paul
86290,38306,paul
94280,49074,paul
55005,29792,paul
37883,44895,paul
20115,30776,paul
82521,50059,paul
83601,57107,paul
39191,12897,paul
62545,69344,jules
57427,58383,jules
13178,96536,paul
18558,56004,paul
18,2967,paul
5718,3730,paul
257,32000,paul
5617,97205,paul
78661,87708,paul
20707,89913,paul
98985,64942,jules
94457,57230,paul
69817,87416,jules
66328,81059,jules
45843,31261,paul
90654,10524,paul
67813,66693,jules
24749,93221,paul
15528,19801,paul
25624,99837,paul
58792,74810,jules
54771,33129,paul
80463,97343,paul
47937,99391,jules
94342,502,paul
98650,41459,paul
77491,63397,paul
80300,76411,jules
84616,49743,paul
37328,1050,paul
85718,96709,paul
34679,25666,paul
80271,11910,paul
39420,75550,jules
23428,49493,paul
89243,14831,paul
77225,7254,paul
3302,13399,paul
33224,15708,paul
15759,33855,paul
55033,31035,paul
12371,38884,paul
33506,89730,paul
90962,54037,paul
4214,16110,paul
45842,8004,paul
86133,72980,jules
85738,88666,jules
48741,35995,paul
55758,56551,jules
65807,69255,jules
63877,46761,paul
1434,38176,paul
59847,49879,paul
22681,6259,paul
37388,46713,paul
30982,93265,paul
49672,71967,jules
91741,8139,paul
3177,18184,paul
88350,38534,paul
5887,56102,paul
83076,79462,paul
57722,34491,paul
59773,12400,paul
6135,59587,paul
43487,97173,paul
80518,67198,jules
69567,95481,jules
29525,34215,paul
10845,26430,paul
36731,97303,paul
9547,21374,paul
34548,74363,jules
19538,71815,paul
81938,57318,paul
78199,19487,paul
69606,29394,paul
5100,68904,paul
24568,33910,paul
84205,30910,paul
25359,81206,paul
74987,32097,paul
14182,67829,paul
33837,48903,paul
64280,27529,paul
66459,52979,paul
79719,43022,paul
74245,46921,paul
81957,81884,paul
51209,96206,jules
1459,42154,paul
46003,72566,jules
84719,77332,jules
42163,20343,paul
6393,79601,paul
21189,18649,paul
35474,5480,paul
54088,2065,paul
61688,36033,paul
18051,27236,paul
802,4822,paul
57825,82833,jules
80735,64930,paul
48453,86586,jules
88001,29624,paul
46525,93966,jules
28802,29817,paul
84985,88189,paul
38145,54373,paul
73928,2490,paul
58553,75843,jules
63585,5554,paul
94141,70259,jules
6454,28175,paul
46222,15310,paul
45570,53062,jules
96078,16575,paul
82707,17067,paul
30311,10560,paul
83761,84021,paul
21203,71514,paul
81687,85914,jules
21971,47708,paul
97638,43673,paul
93386,88261,paul
7804,23191,paul
48008,66291,jules
14814,4861,paul
88939,26766,paul
52454,58163,jules
1312,54885,paul
75990,15647,paul
10700,45249,paul
31723,95854,paul
78420,38464,paul
52192,8178,paul
4696,82167,paul
15068,64757,paul
53903,66771,jules
54939,84070,jules
99371,90886,paul
61369,36414,paul
43264,60617,jules
66718,43366,paul
32514,11090,paul
88866,94346,jules
35743,18836,paul
76860,41517,paul
73336,642,paul
73762,84966,jules
49369,16584,paul
88907,70211,paul
48918,45170,paul
4355,88640,paul
72381,83093,jules
31558,90660,paul
21639,12014,paul
88305,75246,paul
19010,79885,paul
74326,60606,jules
14864,66805,paul
7859,36430,paul
81674,57355,paul
69386,45945,paul
9066,45505,paul
71771,29392,paul
98752,51779,paul
32787,81966,paul
40161,86352,paul
85588,26708,paul
34276,47340,paul
77340,7980,paul
85284,45922,paul
43364,85707,jules
92816,99943,jules
66610,54921,paul
36471,47659,paul
29851,53312,paul
40770,7024,paul
57664,60768,jules
6513,89427,paul
11537,12107,paul
40862,45459,paul
96990,96954,paul
36018,85971,paul
23621,92361,paul
68111,21059,paul
52310,85902,jules
92373,89924,paul
48824,77564,paul
29026,18116,paul
21318,45153,paul
89699,87126,jules
62737,93836,jules
69849,98414,jules
72050,97050,jules
23458,87644,paul
31101,42462,paul
97491,80913,jules
70386,78647,jules
31552,92319,jules
36554,40315,paul
67651,48778,paul
83454,68520,paul
96055,34044,paul
70598,64008,jules
85267,59847,paul
50389,31821,paul
14756,9312,paul
58637,24885,paul
26938,63306,paul
38938,49174,paul
11950,16194,paul
67075,64833,jules
52281,44382,jules
1161,55358,paul
96393,59299,paul
24487,44523,paul
44658,67558,jules
22006,35704,paul
68660,92927,jules
756,73739,paul
10232,15655,paul
78017,16435,paul
42971,45199,paul
21253,98664,paul
16511,57223,paul
22610,26958,paul
45196,18565,paul
36795,28642,paul
81660,78320,jules
40531,47708,paul
70465,18351,paul
87532,80129,jules
42500,17671,paul
63726,80713,jules
97553,9279,paul
52094,80719,jules
60346,1121,paul
42429,6127,paul
91386,48677,paul
63573,88018,jules
93703,97446,paul
62682,37108,paul
66265,6883,paul
57078,28883,paul
89547,19885,paul
82876,29013,paul
6128,25775,paul
13703,74208,paul
20326,97873,paul
22899,38738,paul
12500,26409,paul
41579,27275,paul
72872,75277,jules
75017,88311,jules
8140,20725,paul
96873,21978,paul
33222,95745,paul
26346,97271,paul
56515,8182,paul
90072,71384,jules
81192,82015,jules
14516,1099,paul
54852,99029,jules
20570,55573,paul
49618,96753,jules
19991,9099,paul
40145,67620,jules
72069,37396,paul
74656,51529,paul
90733,10713,paul
79467,44088,paul
45336,70199,paul
29795,2724,paul
6618,45358,paul
99670,45878,paul
62810,48381,paul
7581,80868,paul
56292,81106,jules
46692,52198,jules
5095,95834,paul
23881,39535,paul
92096,7846,paul
74914,12318,paul
77435,47331,paul
57959,48472,paul
61874,76171,jules
46190,55185,jules
9276,24618,paul
98961,24628,paul
91443,35547,paul
11237,18849,paul
39007,82043,jules
42041,76516,jules
58276,23454,paul
17786,13703,paul
36307,33509,paul
35206,94258,paul
58580,94017,jules
90483,5596,paul
63849,26327,paul
2227,59585,paul
95941,65674,paul
67779,48642,paul
7079,6856,paul
69914,57578,jules
84365,93905,jules
87112,70578,jules
44402,75003,jules
83246,66183,paul
58412,95372,jules
95560,65982,jules
62460,92833,jules
88116,7644,paul
473,56006,paul
51867,72337,jules
386,21298,paul
47733,96235,jules
40971,10907,paul
27333,73902,jules
46784,28351,paul
88180,24783,paul
34467,63717,paul
19866,61374,paul
34825,12686,paul
37669,95681,jules
70676,20344,paul
36593,26524,paul
70315,45440,paul
15635,45712,paul
95619,98992,jules
2051,11222,paul
37696,51461,paul
2527,53030,paul
11699,64707,paul
24259,89048,paul
13409,13276,paul
23352,96480,paul
21027,12360,paul
11173,49550,paul
78873,71160,jules
81997,3268,paul
85254,82460,jules
61316,74257,jules
99981,29285,paul
61218,70716,jules
18290,63170,paul
98909,62479,jules
39195,14520,paul
81243,40743,paul
13440,80482,paul
53361,9738,paul
51331,42505,paul
20209,212,paul
51557,48675,jules
92120,69262,jules
53349,30854,paul
74399,47819,paul
59333,61177,jules
2964,45460,paul
51645,18694,paul
55155,19512,paul
82258,49998,paul
92030,17317,paul
38808,1400,paul
29845,16692,paul
79015,14246,paul
69226,65417,jules
76775,43985,paul
57918,24230,paul
69840,19267,paul
60470,17431,paul
27376,13545,paul
47747,60023,jules
91902,15038,paul
33101,22474,paul
16057,55927,paul
54934,72130,jules
56239,42113,paul
80787,36504,paul
48261,32136,paul
94897,66122,jules
63124,7869,paul
59433,8925,paul
87742,2999,paul
28471,61225,paul
9350,20486,paul
57803,19934,paul
68985,14407,paul
42813,47809,paul
83894,74243,jules
22400,83335,paul
82586,22456,paul
9876,29577,paul
56531,67777,paul
51151,94723,jules
32171,80984,jules
62074,97603,paul
93020,93065,paul
64095,67002,jules
75110,23428,paul
87958,14493,paul
54281,70410,jules
4986,30494,paul
11654,44480,paul
36693,18729,paul
48678,30330,paul
74353,14589,paul
26676,2530,paul
72212,14506,paul
89781,15206,paul
60571,42342,paul
80802,59012,jules
50085,50016,jules
16497,20712,paul
69854,91730,jules
60920,65881,paul
59387,63237,jules
77916,93484,paul
18519,35598,paul
7550,293,paul
63269,75712,jules
67627,74153,jules
83721,32944,paul
22746,63569,paul
55515,48447,paul
59991,19028,paul
14480,96694,paul
92297,43809,paul
90462,53632,paul
27970,42876,paul
22155,70648,paul
71624,17345,paul
50841,54092,jules
32471,40871,paul
36868,56236,paul
68575,4844,paul
33296,54540,paul
33005,77022,jules
63006,22469,paul
16942,39421,paul
98203,35753,paul
61478,14507,paul
71010,86099,jules
89176,39918,paul
53251,26457,paul
85413,77123,jules
25235,93732,paul
81784,78303,jules
12845,2067,paul
67041,47991,paul
87268,6825,paul
20201,68886,paul
9522,7491,paul
58337,64675,jules
48092,88276,jules
6291,74762,paul
83785,85172,jules
23618,50265,paul
58144,58618,jules
36221,6036,paul
66882,76227,jules
53264,92303,jules
1548,33850,paul
14249,34287,paul
51323,95314,jules
75406,67654,paul
82942,67864,jules
13440,52053,paul
56657,22357,paul
72024,82297,jules
48941,1238,paul
8436,97568,paul
76682,71608,jules
47576,85134,jules
4973,35469,paul
74134,97030,paul
65700,88500,paul
35376,62991,paul
9179,81811,paul
33322,42905,paul
70327,59250,jules
44991,26162,paul
6209,71323,paul
49781,18598,paul
66939,86910,jules
59298,46525,paul
11943,65254,paul
17226,44791,paul
11053,34948,paul
18713,27088,paul
89425,68487,paul
67287,11779,paul
30820,79245,jules
794,76556,paul
28754,22181,paul
41405,87765,paul
35739,43953,paul
91624,20630,paul
1492,13515,paul
26591,63629,paul
95370,83017,jules
65099,20925,paul
71555,37472,paul
69916,28016,paul
66067,21316,paul
52272,4319,paul
11272,98418,paul
23626,82532,paul
51108,96799,jules
66161,55660,jules
4654,16252,paul
17674,90593,paul
16244,91834,paul
23449,17379,paul
34482,79272,paul
93989,51316,paul
65979,64479,jules
13679,11637,paul
59486,6171,paul
26108,98342,paul
11657,13720,paul
84609,67259,jules
59710,41342,paul
51833,56300,jules
16493,76673,paul
63562,15479,paul
68364,50555,paul
15701,84617,paul
76751,19642,paul
7434,91476,paul
90200,70711,jules
41072,71848,paul
23726,14065,paul
43832,54418,paul
29918,50753,paul
74227,29620,paul
56464,15091,paul
88474,85365,jules
55463,52689,jules
49715,77519,jules
29838,2502,paul
51139,71545,jules
8449,87926,paul
4555,96567,paul
99717,5431,paul
37008,59517,paul
25276,87989,paul
4455,51074,paul
7907,28502,paul
93059,30979,paul
22167,49019,paul
78564,88661,jules
58849,18136,paul
49459,73742,jules
21743,4368,paul
91303,29983,paul
74976,72876,paul
8861,29934,paul
51938,43238,jules
20794,5158,paul
20025,42325,paul
56546,75819,jules
3970,40829,paul
77670,45000,paul
6397,82596,paul
69481,10637,paul
63786,56261,paul
55760,78293,jules
29500,80549,jules
75327,4809,paul
32102,60281,paul
18242,23641,paul
84840,10336,paul
86778,74570,jules
58107,62387,jules
48236,16212,paul
99378,47039,paul
64215,71054,jules
42445,12298,paul
52480,75843,jules
6399,11342,paul
26189,11300,paul
23469,79807,paul
35451,32262,paul
11042,12396,paul
6629,91590,paul
85844,91109,jules
98019,3608,paul
84873,96836,jules
20034,28801,paul
79511,59851,paul
31335,56739,paul
15776,53195,paul
90625,72125,jules
58849,75425,jules
24429,65970,paul
50881,66136,paul
56324,47086,paul
90226,2429,paul
64737,79622,paul
18268,4459,paul
24538,30450,paul
90186,81096,paul
40202,66999,paul
956,95252,paul
69846,14683,paul
43537,3491,paul
22600,24310,paul
10435,36685,paul
41224,51411,paul
38141,43490,paul
39040,67496,jules
83126,24626,paul
74319,4968,paul
97273,76757,jules
80505,90106,paul
87780,40556,paul
56313,62361,jules
10464,38554,paul
13591,98452,paul
26080,38468,paul
58058,84321,jules
16440,57682,paul
22161,52906,paul
92563,93325,paul
30539,64510,paul
90193,23018,paul
90443,52240,paul
44347,9308,paul
29636,97725,paul
76828,16185,paul
73034,9192,paul
69290,87956,paul
75628,33164,paul
29165,60398,paul
62655,79745,jules
89275,18957,paul
93365,98150,jules
70888,37812,paul
66031,18490,paul
81143,90743,jules
41426,99409,jules
58041,69980,jules
87375,54399,paul
73800,44538,paul
8976,74879,paul
10432,15230,paul
81717,50075,paul
30303,90432,paul
35854,28844,paul
90317,17203,paul
81988,42432,paul
92965,47827,paul
17271,24375,paul
40926,52669,paul
51013,22066,paul
55372,40357,paul
24622,31221,paul
38592,17482,paul
95562,92449,jules
93595,99901,paul
30500,53978,paul
96322,15569,paul
71431,37808,paul
3850,82844,paul
62870,28005,paul
76572,73104,jules
89917,64975,paul
78286,94253,jules
82961,5445,paul
21468,41557,paul
14753,67352,paul
4328,59464,paul
86178,43359,paul
73576,48563,paul
7972,52900,paul
45521,28018,paul
23063,47708,paul
